user_id,event_name,event_timestamp,device_type,traffic_source,location,cart_value,discount_pct,page_load_seconds
2279,add_to_cart,2025-11-20 07:22:00,mobile,organic_search,US,85.2,0.0,2.25
1659,begin_checkout,2025-11-20 07:27:00,mobile,direct,IN,69.96,11.331878372926026,2.26
1659,signup,2025-11-20 07:39:00,mobile,direct,IN,69.96,11.331878372926026,2.26
1659,add_to_cart,2025-11-20 07:47:00,mobile,direct,IN,69.96,11.331878372926026,2.26
5821,visit,2025-11-20 07:49:00,mobile,organic_search,SG,87.71,20.35708838413735,2.02
5055,visit,2025-11-20 09:35:00,desktop,direct,IN,41.53,13.56707417782201,2.79
5055,signup,2025-11-20 09:45:00,desktop,direct,IN,41.53,13.56707417782201,2.79
7686,visit,2025-11-20 09:47:00,desktop,email,IN,98.7,4.226309621357382,1.7
5055,add_to_cart,2025-11-20 10:09:00,desktop,direct,IN,41.53,13.56707417782201,2.79
2907,visit,2025-11-20 13:02:00,desktop,organic_search,UK,105.09,19.11703293314716,3.86
8627,visit,2025-11-20 13:18:00,tablet,direct,UK,86.42,1.9990417441157735,2.94
8627,add_to_cart,2025-11-20 13:30:00,tablet,direct,UK,86.42,1.9990417441157735,2.94
8627,signup,2025-11-20 13:32:00,tablet,direct,UK,86.42,1.9990417441157735,2.94
8627,begin_checkout,2025-11-20 13:45:00,tablet,direct,UK,86.42,1.9990417441157735,2.94
3484,visit,2025-11-20 14:06:00,mobile,paid_social,AE,77.8,13.551371559866293,2.21
8627,purchase,2025-11-20 14:14:00,tablet,direct,UK,86.42,1.9990417441157735,2.94
3004,visit,2025-11-20 14:20:00,tablet,direct,IN,92.51,5.080537437892671,0.8
8542,visit,2025-11-20 14:25:00,mobile,paid_social,SG,79.38,8.371363875338625,4.16
7323,visit,2025-11-20 15:48:00,desktop,paid_social,US,112.31,12.386367843528173,4.0
7323,signup,2025-11-20 15:51:00,desktop,paid_social,US,112.31,12.386367843528173,4.0
9610,visit,2025-11-20 17:04:00,mobile,email,IN,111.22,7.28974454204154,4.95
9610,signup,2025-11-20 17:16:00,mobile,email,IN,111.22,7.28974454204154,4.95
7264,visit,2025-11-20 17:18:00,mobile,direct,UK,97.46,7.121826119303701,3.93
9610,add_to_cart,2025-11-20 17:28:00,mobile,email,IN,111.22,7.28974454204154,4.95
7264,signup,2025-11-20 17:39:00,mobile,direct,UK,97.46,7.121826119303701,3.93
7264,add_to_cart,2025-11-20 17:52:00,mobile,direct,UK,97.46,7.121826119303701,3.93
6058,visit,2025-11-20 18:41:00,mobile,paid_social,SG,74.29,0.3491488410724468,2.65
7122,visit,2025-11-20 18:43:00,desktop,email,IN,78.98,12.291049849282484,3.41
8472,visit,2025-11-20 18:47:00,mobile,paid_social,IN,85.64,14.952334344095858,4.98
6058,add_to_cart,2025-11-20 18:55:00,mobile,paid_social,SG,74.29,0.3491488410724468,2.65
6058,signup,2025-11-20 19:03:00,mobile,paid_social,SG,74.29,0.3491488410724468,2.65
7122,signup,2025-11-20 19:05:00,desktop,email,IN,78.98,12.291049849282484,3.41
7122,purchase,2025-11-20 19:07:00,desktop,email,IN,78.98,12.291049849282484,3.41
2877,visit,2025-11-20 19:17:00,mobile,email,IN,94.68,0.0,4.19
7122,add_to_cart,2025-11-20 19:27:00,desktop,email,IN,78.98,12.291049849282484,3.41
7122,begin_checkout,2025-11-20 19:28:00,desktop,email,IN,78.98,12.291049849282484,3.41
2593,visit,2025-11-20 21:09:00,tablet,paid_social,UK,62.97,27.212613856152664,0.8
2593,signup,2025-11-20 21:22:00,tablet,paid_social,UK,62.97,27.212613856152664,0.8
2424,visit,2025-11-20 21:45:00,desktop,direct,IN,79.12,26.56607048367853,2.94
2593,add_to_cart,2025-11-20 21:51:00,tablet,paid_social,UK,62.97,27.212613856152664,0.8
2586,visit,2025-11-20 22:28:00,mobile,organic_search,IN,46.82,0.4886447542050121,1.16
2586,add_to_cart,2025-11-20 22:36:00,mobile,organic_search,IN,46.82,0.4886447542050121,1.16
2586,signup,2025-11-20 22:47:00,mobile,organic_search,IN,46.82,0.4886447542050121,1.16
2586,begin_checkout,2025-11-20 22:52:00,mobile,organic_search,IN,46.82,0.4886447542050121,1.16
2586,purchase,2025-11-20 23:28:00,mobile,organic_search,IN,46.82,0.4886447542050121,1.16
2486,visit,2025-11-20 23:50:00,desktop,organic_search,UK,41.18,17.91178964775111,2.28
9791,visit,2025-11-21 02:02:00,mobile,direct,US,81.87,8.909526280948626,2.93
9791,signup,2025-11-21 02:04:00,mobile,direct,US,81.87,8.909526280948626,2.93
2344,visit,2025-11-21 02:16:00,mobile,organic_search,IN,94.29,0.46185534123633865,4.29
4376,visit,2025-11-21 02:30:00,mobile,direct,SG,67.0,13.683858895723208,2.98
2843,visit,2025-11-21 02:31:00,mobile,direct,UK,62.39,14.650632094509987,3.27
2843,signup,2025-11-21 02:32:00,mobile,direct,UK,62.39,14.650632094509987,3.27
2843,add_to_cart,2025-11-21 02:39:00,mobile,direct,UK,62.39,14.650632094509987,3.27
4376,signup,2025-11-21 02:45:00,mobile,direct,SG,67.0,13.683858895723208,2.98
4376,add_to_cart,2025-11-21 03:18:00,mobile,direct,SG,67.0,13.683858895723208,2.98
8801,visit,2025-11-21 03:42:00,mobile,email,IN,95.33,16.50231222347358,4.3
8801,signup,2025-11-21 03:57:00,mobile,email,IN,95.33,16.50231222347358,4.3
3815,visit,2025-11-21 05:29:00,tablet,organic_search,SG,58.02,7.7814644592896025,2.92
232,visit,2025-11-21 05:37:00,mobile,organic_search,IN,19.75,7.3918031576611956,3.21
7029,visit,2025-11-21 05:45:00,mobile,paid_social,IN,75.81,9.37458500771472,1.12
3815,signup,2025-11-21 05:50:00,tablet,organic_search,SG,58.02,7.7814644592896025,2.92
3815,add_to_cart,2025-11-21 06:03:00,tablet,organic_search,SG,58.02,7.7814644592896025,2.92
6164,visit,2025-11-21 06:59:00,mobile,organic_search,IN,51.27,4.09400855692831,1.76
6164,signup,2025-11-21 07:10:00,mobile,organic_search,IN,51.27,4.09400855692831,1.76
6164,add_to_cart,2025-11-21 07:29:00,mobile,organic_search,IN,51.27,4.09400855692831,1.76
9097,visit,2025-11-21 08:01:00,desktop,paid_social,IN,83.06,7.066998947533027,3.39
5944,visit,2025-11-21 09:06:00,desktop,paid_social,IN,70.2,15.543701407909051,1.56
8693,visit,2025-11-21 09:38:00,desktop,organic_search,AE,110.73,4.3031270875258425,4.83
8693,signup,2025-11-21 09:59:00,desktop,organic_search,AE,110.73,4.3031270875258425,4.83
3629,visit,2025-11-21 10:54:00,desktop,organic_search,US,118.21,3.6748516248399694,3.1
4209,visit,2025-11-21 11:02:00,desktop,email,IN,85.54,11.508558051454669,3.29
3629,signup,2025-11-21 11:05:00,desktop,organic_search,US,118.21,3.6748516248399694,3.1
4209,signup,2025-11-21 11:26:00,desktop,email,IN,85.54,11.508558051454669,3.29
2086,visit,2025-11-21 11:29:00,tablet,email,IN,96.05,6.530994808542414,2.56
4175,visit,2025-11-21 11:37:00,mobile,paid_social,IN,77.99,0.10709766153200562,2.1
3629,add_to_cart,2025-11-21 11:42:00,desktop,organic_search,US,118.21,3.6748516248399694,3.1
3629,purchase,2025-11-21 11:54:00,desktop,organic_search,US,118.21,3.6748516248399694,3.1
3629,begin_checkout,2025-11-21 11:57:00,desktop,organic_search,US,118.21,3.6748516248399694,3.1
5075,visit,2025-11-21 13:07:00,desktop,paid_social,IN,90.88,11.672910791403758,2.1
5075,signup,2025-11-21 13:10:00,desktop,paid_social,IN,90.88,11.672910791403758,2.1
7609,visit,2025-11-21 13:22:00,tablet,email,IN,41.93,7.607797742135097,3.96
5075,add_to_cart,2025-11-21 13:35:00,desktop,paid_social,IN,90.88,11.672910791403758,2.1
5075,begin_checkout,2025-11-21 13:43:00,desktop,paid_social,IN,90.88,11.672910791403758,2.1
233,visit,2025-11-21 14:11:00,mobile,paid_social,US,80.58,18.212707791421376,2.86
233,signup,2025-11-21 14:14:00,mobile,paid_social,US,80.58,18.212707791421376,2.86
8716,visit,2025-11-21 15:20:00,mobile,direct,UK,65.87,15.372599696650784,2.87
8716,begin_checkout,2025-11-21 15:26:00,mobile,direct,UK,65.87,15.372599696650784,2.87
8716,add_to_cart,2025-11-21 15:28:00,mobile,direct,UK,65.87,15.372599696650784,2.87
8716,signup,2025-11-21 15:43:00,mobile,direct,UK,65.87,15.372599696650784,2.87
8716,purchase,2025-11-21 15:44:00,mobile,direct,UK,65.87,15.372599696650784,2.87
6039,visit,2025-11-21 17:52:00,mobile,direct,SG,87.6,5.603512841282592,2.36
5572,visit,2025-11-21 18:25:00,desktop,organic_search,SG,80.6,9.625806027421865,3.64
5572,begin_checkout,2025-11-21 18:31:00,desktop,organic_search,SG,80.6,9.625806027421865,3.64
5572,signup,2025-11-21 18:47:00,desktop,organic_search,SG,80.6,9.625806027421865,3.64
5572,purchase,2025-11-21 18:53:00,desktop,organic_search,SG,80.6,9.625806027421865,3.64
5572,add_to_cart,2025-11-21 19:09:00,desktop,organic_search,SG,80.6,9.625806027421865,3.64
792,visit,2025-11-21 22:29:00,mobile,organic_search,SG,128.14,1.5440005272081052,2.16
792,signup,2025-11-21 22:34:00,mobile,organic_search,SG,128.14,1.5440005272081052,2.16
792,add_to_cart,2025-11-21 23:03:00,mobile,organic_search,SG,128.14,1.5440005272081052,2.16
673,visit,2025-11-21 23:32:00,mobile,email,IN,105.72,7.804409637717117,1.58
673,signup,2025-11-21 23:41:00,mobile,email,IN,105.72,7.804409637717117,1.58
7197,visit,2025-11-22 00:00:00,desktop,direct,SG,80.76,8.430585387899264,2.54
3976,visit,2025-11-22 00:19:00,desktop,direct,UK,72.85,14.897093660520175,2.93
7197,signup,2025-11-22 00:21:00,desktop,direct,SG,80.76,8.430585387899264,2.54
3976,add_to_cart,2025-11-22 00:23:00,desktop,direct,UK,72.85,14.897093660520175,2.93
3976,signup,2025-11-22 00:30:00,desktop,direct,UK,72.85,14.897093660520175,2.93
3976,begin_checkout,2025-11-22 00:31:00,desktop,direct,UK,72.85,14.897093660520175,2.93
7197,add_to_cart,2025-11-22 00:40:00,desktop,direct,SG,80.76,8.430585387899264,2.54
5054,visit,2025-11-22 02:02:00,desktop,email,AE,82.84,20.12083619172108,2.57
8131,visit,2025-11-22 02:21:00,desktop,direct,IN,112.4,17.7665011305093,4.03
8131,signup,2025-11-22 02:41:00,desktop,direct,IN,112.4,17.7665011305093,4.03
8131,add_to_cart,2025-11-22 02:59:00,desktop,direct,IN,112.4,17.7665011305093,4.03
607,visit,2025-11-22 03:13:00,mobile,email,UK,74.14,15.719821309856687,2.3
8131,begin_checkout,2025-11-22 03:18:00,desktop,direct,IN,112.4,17.7665011305093,4.03
2034,visit,2025-11-22 03:24:00,mobile,organic_search,IN,63.02,10.84319532803675,3.15
8131,purchase,2025-11-22 03:41:00,desktop,direct,IN,112.4,17.7665011305093,4.03
2034,signup,2025-11-22 03:46:00,mobile,organic_search,IN,63.02,10.84319532803675,3.15
2034,add_to_cart,2025-11-22 03:52:00,mobile,organic_search,IN,63.02,10.84319532803675,3.15
6919,visit,2025-11-22 04:03:00,desktop,direct,UK,98.99,10.763951439340518,3.16
6919,signup,2025-11-22 04:14:00,desktop,direct,UK,98.99,10.763951439340518,3.16
9265,visit,2025-11-22 04:16:00,desktop,organic_search,IN,85.85,14.568400769865333,1.43
9265,add_to_cart,2025-11-22 04:22:00,desktop,organic_search,IN,85.85,14.568400769865333,1.43
6919,add_to_cart,2025-11-22 04:27:00,desktop,direct,UK,98.99,10.763951439340518,3.16
9265,signup,2025-11-22 04:40:00,desktop,organic_search,IN,85.85,14.568400769865333,1.43
9265,begin_checkout,2025-11-22 04:43:00,desktop,organic_search,IN,85.85,14.568400769865333,1.43
9265,purchase,2025-11-22 04:52:00,desktop,organic_search,IN,85.85,14.568400769865333,1.43
8596,visit,2025-11-22 05:45:00,desktop,organic_search,SG,77.09,6.2320987823551075,3.24
7385,visit,2025-11-22 06:26:00,desktop,direct,UK,73.9,16.774169621095197,0.8
7385,signup,2025-11-22 06:33:00,desktop,direct,UK,73.9,16.774169621095197,0.8
783,visit,2025-11-22 07:18:00,mobile,organic_search,SG,90.92,8.705466259913074,5.04
783,begin_checkout,2025-11-22 07:21:00,mobile,organic_search,SG,90.92,8.705466259913074,5.04
783,add_to_cart,2025-11-22 07:22:00,mobile,organic_search,SG,90.92,8.705466259913074,5.04
783,signup,2025-11-22 07:29:00,mobile,organic_search,SG,90.92,8.705466259913074,5.04
5973,visit,2025-11-22 08:17:00,mobile,direct,IN,54.5,5.549492446329713,2.7
783,purchase,2025-11-22 08:42:00,mobile,organic_search,SG,90.92,8.705466259913074,5.04
2747,visit,2025-11-22 09:48:00,mobile,email,IN,47.26,0.0,2.53
2747,signup,2025-11-22 10:10:00,mobile,email,IN,47.26,0.0,2.53
8556,visit,2025-11-22 10:55:00,mobile,direct,AE,78.88,11.429198458212015,2.73
8556,signup,2025-11-22 11:10:00,mobile,direct,AE,78.88,11.429198458212015,2.73
2560,visit,2025-11-22 11:59:00,desktop,organic_search,IN,74.31,13.787983634246345,2.89
2560,signup,2025-11-22 12:05:00,desktop,organic_search,IN,74.31,13.787983634246345,2.89
2560,add_to_cart,2025-11-22 12:29:00,desktop,organic_search,IN,74.31,13.787983634246345,2.89
7457,visit,2025-11-22 12:50:00,mobile,paid_social,IN,65.76,7.759723220284364,1.8
1490,visit,2025-11-22 12:55:00,tablet,email,IN,67.43,14.919344627974082,3.73
1490,add_to_cart,2025-11-22 13:05:00,tablet,email,IN,67.43,14.919344627974082,3.73
1490,signup,2025-11-22 13:13:00,tablet,email,IN,67.43,14.919344627974082,3.73
2635,visit,2025-11-22 15:40:00,desktop,paid_social,SG,68.55,16.527875023989765,2.03
2635,add_to_cart,2025-11-22 15:44:00,desktop,paid_social,SG,68.55,16.527875023989765,2.03
2635,signup,2025-11-22 15:59:00,desktop,paid_social,SG,68.55,16.527875023989765,2.03
2635,begin_checkout,2025-11-22 16:34:00,desktop,paid_social,SG,68.55,16.527875023989765,2.03
5133,visit,2025-11-22 17:36:00,mobile,direct,IN,68.05,18.32203499703158,3.15
5133,add_to_cart,2025-11-22 17:38:00,mobile,direct,IN,68.05,18.32203499703158,3.15
5133,signup,2025-11-22 17:47:00,mobile,direct,IN,68.05,18.32203499703158,3.15
8759,visit,2025-11-22 17:53:00,mobile,direct,AE,40.79,11.200293935775639,1.48
3359,visit,2025-11-22 17:55:00,mobile,direct,US,67.37,5.174957138760587,4.18
8759,signup,2025-11-22 18:05:00,mobile,direct,AE,40.79,11.200293935775639,1.48
3359,signup,2025-11-22 18:06:00,mobile,direct,US,67.37,5.174957138760587,4.18
5133,begin_checkout,2025-11-22 18:36:00,mobile,direct,IN,68.05,18.32203499703158,3.15
5133,purchase,2025-11-22 18:52:00,mobile,direct,IN,68.05,18.32203499703158,3.15
7568,visit,2025-11-22 19:59:00,mobile,paid_social,IN,84.94,8.501693408682925,3.25
7568,signup,2025-11-22 20:00:00,mobile,paid_social,IN,84.94,8.501693408682925,3.25
7568,add_to_cart,2025-11-22 20:15:00,mobile,paid_social,IN,84.94,8.501693408682925,3.25
5604,visit,2025-11-22 20:16:00,desktop,email,US,89.27,14.91512322543102,4.35
4215,visit,2025-11-22 20:24:00,mobile,paid_social,IN,67.09,11.103643882462155,2.84
4215,signup,2025-11-22 20:38:00,mobile,paid_social,IN,67.09,11.103643882462155,2.84
7568,begin_checkout,2025-11-22 20:38:00,mobile,paid_social,IN,84.94,8.501693408682925,3.25
4066,visit,2025-11-22 20:42:00,mobile,paid_social,AE,111.83,4.408554902279487,1.56
4215,begin_checkout,2025-11-22 20:42:00,mobile,paid_social,IN,67.09,11.103643882462155,2.84
4215,purchase,2025-11-22 20:44:00,mobile,paid_social,IN,67.09,11.103643882462155,2.84
4215,add_to_cart,2025-11-22 20:58:00,mobile,paid_social,IN,67.09,11.103643882462155,2.84
4066,signup,2025-11-22 21:05:00,mobile,paid_social,AE,111.83,4.408554902279487,1.56
7982,visit,2025-11-22 21:29:00,tablet,paid_social,SG,86.68,20.956259022885952,3.26
7982,signup,2025-11-22 21:36:00,tablet,paid_social,SG,86.68,20.956259022885952,3.26
7982,add_to_cart,2025-11-22 21:41:00,tablet,paid_social,SG,86.68,20.956259022885952,3.26
269,visit,2025-11-22 21:50:00,desktop,organic_search,US,82.31,19.394677187219525,3.36
269,signup,2025-11-22 21:53:00,desktop,organic_search,US,82.31,19.394677187219525,3.36
6556,visit,2025-11-22 22:01:00,mobile,direct,UK,53.31,16.101922348255748,3.12
9328,visit,2025-11-22 22:02:00,mobile,organic_search,IN,62.31,9.87454406095358,3.71
6556,signup,2025-11-22 22:03:00,mobile,direct,UK,53.31,16.101922348255748,3.12
269,add_to_cart,2025-11-22 22:06:00,desktop,organic_search,US,82.31,19.394677187219525,3.36
6556,add_to_cart,2025-11-22 22:35:00,mobile,direct,UK,53.31,16.101922348255748,3.12
269,purchase,2025-11-22 22:42:00,desktop,organic_search,US,82.31,19.394677187219525,3.36
8361,visit,2025-11-22 22:43:00,desktop,direct,IN,100.5,15.390645853691213,2.34
7305,visit,2025-11-22 22:51:00,desktop,direct,IN,48.82,16.795425914544307,3.74
269,begin_checkout,2025-11-22 22:53:00,desktop,organic_search,US,82.31,19.394677187219525,3.36
6556,begin_checkout,2025-11-22 23:01:00,mobile,direct,UK,53.31,16.101922348255748,3.12
8722,visit,2025-11-23 00:11:00,mobile,paid_social,SG,91.6,17.386330910771843,4.03
8722,signup,2025-11-23 00:14:00,mobile,paid_social,SG,91.6,17.386330910771843,4.03
8144,visit,2025-11-23 01:08:00,mobile,direct,US,60.36,13.112821384422634,2.64
8144,signup,2025-11-23 01:26:00,mobile,direct,US,60.36,13.112821384422634,2.64
7526,visit,2025-11-23 01:42:00,desktop,direct,AE,92.17,14.614224687528406,3.58
1653,visit,2025-11-23 03:20:00,mobile,direct,US,73.89,5.1602133212368955,3.1
1653,signup,2025-11-23 03:24:00,mobile,direct,US,73.89,5.1602133212368955,3.1
1653,add_to_cart,2025-11-23 03:48:00,mobile,direct,US,73.89,5.1602133212368955,3.1
2996,visit,2025-11-23 03:59:00,mobile,email,UK,65.85,0.0,3.16
2996,signup,2025-11-23 04:02:00,mobile,email,UK,65.85,0.0,3.16
2996,add_to_cart,2025-11-23 04:09:00,mobile,email,UK,65.85,0.0,3.16
6217,visit,2025-11-23 04:43:00,desktop,organic_search,IN,87.9,22.0707407976821,2.8
6217,signup,2025-11-23 05:02:00,desktop,organic_search,IN,87.9,22.0707407976821,2.8
1296,visit,2025-11-23 05:22:00,tablet,email,AE,62.81,8.758435030093588,2.58
1296,signup,2025-11-23 05:36:00,tablet,email,AE,62.81,8.758435030093588,2.58
8913,visit,2025-11-23 06:50:00,mobile,direct,IN,63.82,9.429263989933887,4.1
8913,signup,2025-11-23 07:02:00,mobile,direct,IN,63.82,9.429263989933887,4.1
8913,add_to_cart,2025-11-23 07:02:00,mobile,direct,IN,63.82,9.429263989933887,4.1
2769,visit,2025-11-23 07:18:00,tablet,email,SG,80.51,22.71927872125037,3.1
2769,add_to_cart,2025-11-23 07:24:00,tablet,email,SG,80.51,22.71927872125037,3.1
2769,signup,2025-11-23 07:27:00,tablet,email,SG,80.51,22.71927872125037,3.1
2769,purchase,2025-11-23 07:46:00,tablet,email,SG,80.51,22.71927872125037,3.1
2769,begin_checkout,2025-11-23 07:48:00,tablet,email,SG,80.51,22.71927872125037,3.1
4789,visit,2025-11-23 08:47:00,desktop,paid_social,UK,71.5,13.27935032454165,3.74
4789,add_to_cart,2025-11-23 08:53:00,desktop,paid_social,UK,71.5,13.27935032454165,3.74
4789,signup,2025-11-23 09:05:00,desktop,paid_social,UK,71.5,13.27935032454165,3.74
8064,visit,2025-11-23 11:38:00,desktop,organic_search,SG,77.08,4.999164375422204,1.67
8064,signup,2025-11-23 11:47:00,desktop,organic_search,SG,77.08,4.999164375422204,1.67
8064,add_to_cart,2025-11-23 12:12:00,desktop,organic_search,SG,77.08,4.999164375422204,1.67
8064,purchase,2025-11-23 12:18:00,desktop,organic_search,SG,77.08,4.999164375422204,1.67
8064,begin_checkout,2025-11-23 12:38:00,desktop,organic_search,SG,77.08,4.999164375422204,1.67
9129,visit,2025-11-23 12:58:00,mobile,paid_social,IN,89.77,5.308325749544349,3.11
6434,visit,2025-11-23 13:01:00,desktop,organic_search,IN,87.93,15.221439033208837,3.18
6434,signup,2025-11-23 13:02:00,desktop,organic_search,IN,87.93,15.221439033208837,3.18
8022,visit,2025-11-23 13:25:00,mobile,organic_search,AE,77.72,14.460660378665832,2.84
8022,signup,2025-11-23 13:32:00,mobile,organic_search,AE,77.72,14.460660378665832,2.84
8076,visit,2025-11-23 13:46:00,mobile,email,SG,33.67,15.68251919474197,2.61
8076,add_to_cart,2025-11-23 14:00:00,mobile,email,SG,33.67,15.68251919474197,2.61
8076,signup,2025-11-23 14:05:00,mobile,email,SG,33.67,15.68251919474197,2.61
7821,visit,2025-11-23 14:10:00,desktop,paid_social,US,59.04,5.242929264003225,3.8
2709,visit,2025-11-23 14:20:00,mobile,email,IN,108.82,15.094916146957601,4.0
7821,signup,2025-11-23 14:23:00,desktop,paid_social,US,59.04,5.242929264003225,3.8
9959,visit,2025-11-23 14:28:00,desktop,email,IN,84.43,11.803355856822167,2.34
8076,begin_checkout,2025-11-23 14:46:00,mobile,email,SG,33.67,15.68251919474197,2.61
7821,add_to_cart,2025-11-23 14:54:00,desktop,paid_social,US,59.04,5.242929264003225,3.8
7821,begin_checkout,2025-11-23 14:55:00,desktop,paid_social,US,59.04,5.242929264003225,3.8
8076,purchase,2025-11-23 14:58:00,mobile,email,SG,33.67,15.68251919474197,2.61
5502,visit,2025-11-23 16:33:00,mobile,organic_search,SG,84.52,6.967828603605795,3.53
5502,signup,2025-11-23 16:39:00,mobile,organic_search,SG,84.52,6.967828603605795,3.53
9391,visit,2025-11-23 16:42:00,desktop,direct,IN,53.6,3.875856447489074,2.03
9391,signup,2025-11-23 16:50:00,desktop,direct,IN,53.6,3.875856447489074,2.03
9391,add_to_cart,2025-11-23 16:50:00,desktop,direct,IN,53.6,3.875856447489074,2.03
2689,visit,2025-11-23 17:34:00,mobile,organic_search,UK,60.3,8.306839665128459,3.17
2689,signup,2025-11-23 17:36:00,mobile,organic_search,UK,60.3,8.306839665128459,3.17
5826,visit,2025-11-23 18:28:00,mobile,paid_social,UK,64.53,16.231737030492088,2.01
5826,signup,2025-11-23 18:35:00,mobile,paid_social,UK,64.53,16.231737030492088,2.01
4694,visit,2025-11-23 19:44:00,desktop,email,UK,120.16,0.0,2.49
3685,visit,2025-11-23 20:07:00,mobile,paid_social,AE,46.94,9.07701343142995,3.28
3685,signup,2025-11-23 20:13:00,mobile,paid_social,AE,46.94,9.07701343142995,3.28
1894,visit,2025-11-23 20:34:00,mobile,organic_search,IN,71.91,4.793730958577299,3.05
3685,add_to_cart,2025-11-23 20:49:00,mobile,paid_social,AE,46.94,9.07701343142995,3.28
1894,signup,2025-11-23 20:53:00,mobile,organic_search,IN,71.91,4.793730958577299,3.05
7851,visit,2025-11-23 21:29:00,mobile,paid_social,IN,71.36,6.0305471192498805,2.35
7740,visit,2025-11-23 21:40:00,desktop,email,AE,79.13,3.1463944370630603,3.49
7851,signup,2025-11-23 21:43:00,mobile,paid_social,IN,71.36,6.0305471192498805,2.35
7740,signup,2025-11-23 22:01:00,desktop,email,AE,79.13,3.1463944370630603,3.49
4091,visit,2025-11-23 22:24:00,desktop,organic_search,SG,97.96,12.86635155211182,3.31
4091,signup,2025-11-23 22:30:00,desktop,organic_search,SG,97.96,12.86635155211182,3.31
3182,visit,2025-11-23 22:34:00,desktop,paid_social,US,31.26,0.7139579865712626,1.33
488,visit,2025-11-23 22:36:00,desktop,email,SG,48.7,1.5089993591049176,4.03
4091,add_to_cart,2025-11-23 22:40:00,desktop,organic_search,SG,97.96,12.86635155211182,3.31
488,begin_checkout,2025-11-23 22:48:00,desktop,email,SG,48.7,1.5089993591049176,4.03
488,signup,2025-11-23 22:56:00,desktop,email,SG,48.7,1.5089993591049176,4.03
1640,visit,2025-11-23 22:58:00,mobile,paid_social,US,89.65,9.554774857023679,2.28
1640,signup,2025-11-23 23:11:00,mobile,paid_social,US,89.65,9.554774857023679,2.28
7691,visit,2025-11-23 23:13:00,desktop,paid_social,UK,92.53,10.35120192175376,4.1
488,add_to_cart,2025-11-23 23:24:00,desktop,email,SG,48.7,1.5089993591049176,4.03
488,purchase,2025-11-23 23:40:00,desktop,email,SG,48.7,1.5089993591049176,4.03
4590,visit,2025-11-23 23:56:00,mobile,paid_social,AE,88.32,0.0,2.05
4590,add_to_cart,2025-11-23 23:58:00,mobile,paid_social,AE,88.32,0.0,2.05
4590,signup,2025-11-24 00:18:00,mobile,paid_social,AE,88.32,0.0,2.05
4728,visit,2025-11-24 00:54:00,desktop,paid_social,US,93.74,7.196431648474686,1.87
4728,signup,2025-11-24 01:15:00,desktop,paid_social,US,93.74,7.196431648474686,1.87
1538,visit,2025-11-24 03:17:00,desktop,paid_social,US,98.4,5.337000464966181,3.5
4076,visit,2025-11-24 03:42:00,desktop,direct,SG,68.39,0.0,4.16
4076,signup,2025-11-24 03:46:00,desktop,direct,SG,68.39,0.0,4.16
4154,visit,2025-11-24 03:57:00,mobile,direct,SG,94.53,13.557004778982957,3.1
4154,signup,2025-11-24 04:03:00,mobile,direct,SG,94.53,13.557004778982957,3.1
4076,purchase,2025-11-24 04:06:00,desktop,direct,SG,68.39,0.0,4.16
4076,add_to_cart,2025-11-24 04:14:00,desktop,direct,SG,68.39,0.0,4.16
4775,visit,2025-11-24 04:15:00,mobile,direct,UK,62.35,12.992629947381467,3.24
4154,add_to_cart,2025-11-24 04:21:00,mobile,direct,SG,94.53,13.557004778982957,3.1
4775,signup,2025-11-24 04:33:00,mobile,direct,UK,62.35,12.992629947381467,3.24
4775,add_to_cart,2025-11-24 04:47:00,mobile,direct,UK,62.35,12.992629947381467,3.24
4076,begin_checkout,2025-11-24 04:54:00,desktop,direct,SG,68.39,0.0,4.16
4154,begin_checkout,2025-11-24 04:57:00,mobile,direct,SG,94.53,13.557004778982957,3.1
4775,purchase,2025-11-24 05:07:00,mobile,direct,UK,62.35,12.992629947381467,3.24
4775,begin_checkout,2025-11-24 05:09:00,mobile,direct,UK,62.35,12.992629947381467,3.24
4154,purchase,2025-11-24 05:21:00,mobile,direct,SG,94.53,13.557004778982957,3.1
9137,visit,2025-11-24 05:22:00,tablet,paid_social,US,77.67,9.105825680940288,4.03
9137,signup,2025-11-24 05:29:00,tablet,paid_social,US,77.67,9.105825680940288,4.03
857,visit,2025-11-24 06:23:00,desktop,organic_search,IN,109.63,6.49717946646329,0.8
857,signup,2025-11-24 06:30:00,desktop,organic_search,IN,109.63,6.49717946646329,0.8
857,add_to_cart,2025-11-24 06:43:00,desktop,organic_search,IN,109.63,6.49717946646329,0.8
697,visit,2025-11-24 08:38:00,mobile,paid_social,IN,76.57,7.566144204922977,2.29
5191,visit,2025-11-24 11:01:00,desktop,paid_social,SG,26.11,12.779173350361814,4.22
5191,signup,2025-11-24 11:09:00,desktop,paid_social,SG,26.11,12.779173350361814,4.22
5191,add_to_cart,2025-11-24 11:29:00,desktop,paid_social,SG,26.11,12.779173350361814,4.22
5191,begin_checkout,2025-11-24 11:40:00,desktop,paid_social,SG,26.11,12.779173350361814,4.22
5191,purchase,2025-11-24 11:41:00,desktop,paid_social,SG,26.11,12.779173350361814,4.22
5920,visit,2025-11-24 13:08:00,mobile,paid_social,SG,117.93,0.0,3.16
8953,visit,2025-11-24 13:28:00,desktop,paid_social,IN,68.31,12.421194361072105,2.64
